103	It's a shame to see good actors like Thomerson and James make a living in a mess like this.  	0
104	The film has great actors, a master director, a significant theme--at least a would-be significant theme, undertone of fifties existential world-weariness, aerial scenes that ought to have thrilled both senses and imagination, and characters about which one might deeply care.  	1
105	I don't like this Nokia either.	0
106	The guys all had steaks, and our steak loving son who has had steak at the best and worst places said it was the best steak he's ever eaten.	1
107	I have to jiggle the plug to get it to line up right to get decent volume.	0
108	Works for me.	1
109	Rating: 0/10 (Grade: Z) Note: The Show Is So Bad That Even Mother Of The Cast Pull Her Daughter Out Of The Show.  	0
110	About ten minutes into this film I started having second thoughts.  	0
111	This particular model would not work with my Motorola Q smartphone.	0
112	The art style has the appearance of crayon/pencil drawings and is wonderfully colorful and fanciful.  	1
113	I hate writing bad reviews about films - especially those in which I really like the star - but this film is so bad I don't believe for one second that anyone could have been proud of it.  	0
114	The soundtrack sucked.  	0
115	Hence the whole story lacks a certain energy.  	0
116	Needless to say, I wasted my money.	0
117	The script is bad, very bad  it contains both cheesiness and unethical joke that you normally see in rated R or NC-17 movie.  	0
118	This is not movie-making.  	0
119	By this point, my friends and I had basically figured out this place was a joke and didn't mind making it publicly and loudly known.	0
120	The burger is good beef, cooked just right.	1
121	im surprised this is a good quality car charger and there's not much reviews about it.	1
122	Sadly, Gordon Ramsey's Steak is a place we shall sharply avoid during our next trip to Vegas.	0
123	So flavorful and has just the perfect amount of heat.	1
124	This place receives stars for their APPETIZERS!!!	1
125	I recently tried Caballero's and I have been back every week since!	1
126	The sound quality for the device is unacceptable.Unless you are in a really quiet area, you almost hear nothing.	0
127	Great price also!	1
128	20th Century Fox's ROAD HOUSE 1948) is not only quite a silly noir but is an implausible unmitigated bore of a movie.  	0
129	1/10 - and only because there is no setting for 0/10.  	0
130	Lasted one day and then blew up.	0
131	It has kept up very well.	1
132	You never know if you pushed it hard enough or the right number of times for the function you want or not.	0
133	I sat riveted to the TV screen.  	1
134	One of the few places in Phoenix that I would definately go back to again .	1
135	Needless to say, we will never be back here again.	0
136	For that, it's worth checking out.  	1
137	Very unreliable service from T-mobile !	0
138	Best of all is the rotating feature, very helpful.	1
139	The only thing worse than Taylor's acting was Stanwyck's singing.  	0
140	I will not return.	0
141	There is really nothing for me at postinos, hope your experience is better	0
142	Now you know why I gave it a 10+!  	1
143	The iGo chargers and tips are really great.	1
144	This movie has a cutting edge to it.  	1
145	Hot dishes are not hot, cold dishes are close to room temp.I watched staff prepare food with BARE HANDS, no gloves.Everything is deep fried in oil.	0
146	Yes, I am simplifying things here for the sake of brevity, for this really is at the core of the problems with this film - it has too much going on without any real, fulfilling explanation.  	0
147	All in all, I can assure you I'll be back.	1
148	The bartender was also nice.	1
149	The chicken I got was definitely reheated and was only ok, the wedges were cold and soggy.	0
150	As I said above....PRETTY USELESS!	0
151	But this understated film leaves a lasting impression.  	1
152	That was funny.  	1
153	I as well would've given godfathers zero stars if possible.	0
154	The Malta settings are as dry and as barren as the dialogue.  	0
155	I was disgusted because I was pretty sure that was human hair.	0
156	1 hour 54 minutes of sheer tedium, melodrama and horrible acting, a mess of a script, and a sinking feeling of GOOD LORD, WHAT WERE THEY THINKING?  	0
157	It was a long time that i didn't see a so charismatic actor on screen.  	1
158	I don't think we'll be going back anytime soon.	0
159	It lasts less than 3o minutes, if I actually try to use the phone.My wife has the same phone with the same problem.	0
160	The headsets are easy to use and everyone loves them.	1
161	But the convoluted plot just didn't convince me, and much of the film was watched with a weird, questioning glance.  	0
162	This place lacked style!!	0
163	I recommend iGo to anyone with different brand cell phones/mp3 players in the family.	1
164	The flair bartenders are absolutely amazing!	1
165	We have tried 2 units and they both failed within 2 months.. Pros	0
166	At around 4 pm I bought it, at around 8pm I started to watch, at around 8.15pm I fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain... but there wasn't.  	0
167	Even worse than Ticker!  	0
168	I left the theater with a lilt in my step, joy in my heart and hope for the human race.  	1
169	the potatoes were great and so was the biscuit.	1
170	this is the worst sushi i have ever eat besides Costco's.	0
171	Then, as if I hadn't wasted enough of my life there, they poured salt in the wound by drawing out the time it took to bring the check.	0
172	I vomited in the bathroom mid lunch.	0
173	I've only had my bluetooth for a few weeks, but I really like it.	1
174	It was very popular when I was in the cinema, a good house and very good reactions and plenty of laughs.  	1
175	I have yet to run this new battery below two bars and that's three days without charging.	1
176	Highly unrecommended.  	0
177	Seller shipped quickly and much cheaper than the competitors.	1
178	The lighting is awful.  	0
179	Really bad.  	0
180	Plantronics Bluetooth Excelent Buy.	1
181	doesn't last long.	0
182	Very satisifed with that.	1
183	The fish is badly made and some of its underwater shots are repeated a thousand times in the film.  	0
184	Thanks again to Amazon for having the things I need for a good price!	1
185	When I received my Pita it was huge it did have a lot of meat in it so thumbs up there.	1
186	Enough can not be said of the remarkable animation in this film.  	1
187	I purchased this and within 2 days it was no longer working!!!!!!!!!	0
188	CONCLUSION: Very filling meals.	1
189	Service is friendly and inviting.	1
190	I have had problems wit hit dropping signal and more.	0
191	It's one of the most boring Horror movies from the 90's mainly because it starts slow and centers in a boring atmosphere.  	0
192	I have to use the smallest earpieces provided, but it stays on pretty well.	1
193	A cheap and cheerless heist movie with poor characterisation, lots of underbite style stoic emoting (think Chow Yun Fat in A Better Tomorrow) and some cheesy clichés thrown into an abandoned factory ready for a few poorly executed flying judo rolls a la John Woo.  	0
194	Having trouble with volume.	0
195	In other words, the content level of this film is enough to easily fill a dozen other films.  	1
196	There were several moments in the movie that just didn't need to be there and were excruciatingly slow moving.  	0
197	Absolutel junk.	0
198	2 times - Very Bad Customer Service !	0
199	The only real effects work is the presence of all the animals, and the integration of those into the scenes is some of the worst and most obvious blue/green-screen work I've ever seen.  	0
200	The only thing I wasn't too crazy about was their guacamole as I don't like it puréed.	0
201	My fiancé and I came in the middle of the day and we were greeted and seated right away.	1
202	All in all I give this one a resounding 9 out of 10.  	1
203	I ordered this product first and was unhappy with it immediately.	0
204	Would not reccommend.	0
205	the charger worked for about a week and then completely stopped charging my phone.	0
206	Low Quality.	0
207	This is probably one of the least effective and utterly unoriginal films I have ever seen in my entire life.  	0
208	This is an Outstanding little restaurant with some of the Best Food I have ever tasted.	1
209	There was so much hype over this phone that I assumed it was the best, my mistake.	0
210	Seafood was limited to boiled shrimp and crab legs but the crab legs definitely did not taste fresh.	0
211	Even Billy Bob couldn't rise above the script, which was worse.  	0
212	Editing: The editing of this film was phenomenal in my opinion.  	1
213	It ranks highly as a great noir-crime-drama, incredible performances by Belmondo and Lino Ventura.  	1
214	Everything about this film is simply incredible.  	1
215	It is easy to turn on and off when you are in the car and the volume controls are quite accessable.	1
216	The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well.	1
217	I really liked that.  	1
218	It has everything I need and I couldn't ask for more.	1
219	Otherwise, don't even waste your time on this.  	0
220	I started this review with two stars, but I'm editing it to give it only one.	0
221	Punishment Park is a brilliant piece of cinema.  	1
222	The show would begin with smart ass ed comments to each other that would be totally off the wall and uncalled for.  	0
223	Even the squibs look awful.  	0
224	Setup went very smoothly.	1
225	Bad script, bad direction and horrible acting make this one plain bad!  	0
226	We had a group of 70+ when we claimed we would only have 40 and they handled us beautifully.	1
227	I was seated immediately.	1
228	The film deserves strong kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.  	1
229	Great time - family dinner on a Sunday night.	1
230	If you have not seen this movie, I definitely recommend it!  	1
231	This is my new fav Vegas buffet spot.	1
232	Fits comfortably, came with three sizes of earbud tips.	1
233	Garbo, who showed right off the bat that her talents could carry over from the silent era (I wanted to see some of her silent work, but Netflix doesn't seem to be stocking them.  	1
234	This film offers many delights and surprises.  	1
235	We've have gotten a much better service from the pizza place next door than the services we received from this restaurant.	0
236	I believe the screenwriter did a good job of tying up the loose ends.  	1
237	I can think of no other film where something vitally important occurs every other minute.  	1
238	Trouble is, the writing and directing make it impossible to establish those things that make a movie watchable, like character, story, theme and so on.  	0
239	Once you get inside you'll be impressed with the place.	1
240	There was a warm feeling with the service and I felt like their guest for a special treat.	1
241	This movie is a good and humorous comment on life in 2006.  	1
242	I can't see how this movie can be an inspiration to anyone to come out or overcome fear and rejection.  	0
243	The only possible way this movie could be redeemed would be as MST3K fodder.  	0
244	Excellent dual-purpose headset.	1
245	If you don't find it, too bad, as again the unit comes with one earpad only.I would not recommend this to anyone.	0
246	This frog phone charm is adorable and very eye catching.	1
247	Better than expected.	1
248	I rather enjoyed it.  	1
249	Piece of Junk.	0
250	This is the first phone I've had that has been so cheaply made.	0
251	We won't be returning.	0
252	It clicks into place in a way that makes you wonder how long that mechanism would last.	0
253	The chips that came out were dripping with grease, and mostly not edible.	0
254	It handles some tough issues with dignity and grace, and, of course, has (shocking spoiler here!  	1
255	Performed awful -- muffled, tinny incoming sound and severe echo for those on the other end of the call.	0
256	Tied to charger for conversations lasting more than 45 minutes.MAJOR PROBLEMS!!	0
257	I know he was a contract player with little control over his scripts, but the acting was as bad as the script.  	0
258	Warning - Stay away.	0
259	I let my girlfriend talk me into seeing this - bad idea, we both hated it.  	0
260	Worst hour and a half of my life!Oh my gosh!  	0
261	Bluetooth range is good - a few days ago I left my phone in the trunk, got a call, and carried the conversation without a hitch.	1
262	Terrible product, and waste of money!	0
263	I'm pleased.	1
264	On the negative, it's insipid enough to cause regret for another 2 hours of life wasted in front of the screen.  	0
265	They could serve it with just the vinaigrette and it may make for a better overall dish, but it was still very good.	1
266	The worst piece of crap ever along with the Verizon customer service.	0
267	There was hardly any meat.	0
268	It was that loud.Glad to say that the Plantronics 510 maintains a flawless connection to my cell and with no static during normal use.	1
269	Awesome selection of beer.	1
270	I'm a big fan of this series mostly due to Anne Rice's style, sensitivities and treatments.  	1
271	The only place good for this film is in the garbage.  	0
272	None of it works, just don't buy it.	0
273	Tried to go here for lunch and it was a madhouse.	0
274	It is a joy to use.	1
275	Waiter was a jerk.	0
276	However, here there was no decent acting, action or location work to balance things up.  	0
277	Much more interesting, more action, more suspense, and less of the unneeded controversy.  	1
278	He surely doesn't know how to make a coherent action movie from the screenwriter of Air Force One who was only obliged to write the script just for a big sum of money.  	0
279	Good Service-check!	1
280	But it wasn't anything at all just one big yawn...  	0
281	Very happy with this product.	1
282	It's PURE BRILLIANCE.  	1
283	And then tragedy struck.	0
284	It came free with a DVD player I bought but I still turned the thing off halfway through because I was embarrassed for Howell.  	0
285	God, and I can never get that 90 minutes back!  	0
286	Great food.	1
287	add betty white and jean smart and you have a great cast - everyone played their parts really well.  	1
288	Nothing new there.  	0
289	The handsfree part works fine, but then the car tries to download the address book, and the Treo reboots.Overall, I still rate this device high.	1
290	I own 2 of these cases and would order another.	1
291	I tried talking real loud but shouting on the telephone gets old and I was still told it wasn't great.	0
292	The sound is clear and the people I talk to on it are amazed at the quality too.	1
293	poor voice clarity.	0
294	It has all the features I want	1
295	I put the latest OS on it (v1.15g), and it now likes to slow to a crawl and lock up every once in a while.	0
296	The movie was so boring, that I sometimes found myself occupied peaking in the paper instead of watching (never happened during a Columbo movie before!  	0
297	From what my dinner companions told me...everything was very fresh with nice texture and taste.	1
298	Then I had to continue pairing it periodically since it somehow kept dropping.	0
299	I have to say that this film was excellently produced and tops the ratings as a typical sci fi film!  	1
300	However, after seeing the short again after about 25 years, I was amazed at how timeless the film actually is.  	1
301	Brilliant!  	1
302	"the food is not tasty at all, not to say its ""real traditional Hunan style""."	0
303	1. long lasting battery (you don't have to recharge it as frequentyly as some of the flip phones)2.	0
304	Sorry, I will not be getting food from here anytime soon :(	0
305	You learn a lot about the real inside emotions of people in this movie, and a lot about the movie business itself.  	1
306	We watched our waiter pay a lot more attention to other tables and ignore us.	0
307	He was extremely rude and really, there are so many other restaurants I would love to dine at during a weekend in Vegas.	0
308	At no point in the proceedings does it look remotely like America.  	0
309	I checked everywhere and there is no feature for it which is really disappointing.	0
310	I went to Bachi Burger on a friend's recommendation and was not disappointed.	1
311	These are the nicest restaurant owners I've ever come across.	1
312	Call me a nut, but I think this is one of the best movies ever.  	1
313	I love this thing!	1
314	That was nice.  	1
315	Very nice and relaxing late night viewing.  	1
316	I bought this battery with a coupon from Amazon and I'm very happy with my purchase.	1
317	Highly entertaining at all angles.  	1
318	This movie is great--especially if you enjoy visual arts.  	1
319	Insults, profound deuchebaggery, and had to go outside for a smoke break while serving just to solidify it.	0
320	Conceptually, the show offers a little bit of everything- and for just about everybody (parents, kids, fantasy and/or fx fans).  	1
321	The price is reasonable and the service is great.	1
322	Uncomfortable In the Ear, Don't use with LG VX9900 (EnV).	0
323	Yet Plantronincs continues to use the same flawed charger design.	0
324	It fits comfortably in either ear, the sound is clear and loud, and the charge lasts a couple of days.	1
325	Maybe there would be a reasonable explanation for this atrocity.  	0
326	I personally love the hummus, pita, baklava, falafels and Baba Ganoush (it's amazing what they do with eggplant!).	1
327	say bye bye to your tip lady!	0
328	Headset works great & was packaged nicely to avoid any damage.	1
329	Happy so far!.	1
330	There is a lot of beautiful places.  	1
331	Good show, Samsung.	1
332	You can not answer calls with the unit, never worked once!	0
333	My only problem is I thought the actor playing the villain was a low rent Michael Ironside.  	0
334	Keep up the good work Amazon!!	1
335	Its well-designed and very sharp -- the blue is a very nice color.	1
336	I might have gotten a defect, but I would not risk buying it again because of the built quality alone.	0
337	Not my thing.	0
338	Then, there's the plot holes.  	0
339	WORTHWHILE.	1
340	You share General Loewenhielm's exquisite joy in his partaking of the Cailles en Sarcophage even though you are just watching a movie - but you do wish for just a small sample to savor.  	1
341	I had absolutely no problem with this headset linking to my 8530 Blackberry Curve!	1
342	Frozen pucks of disgust, with some of the worst people behind the register.	0
343	Do NOT buy if you want to use the holster.	0
344	You won't be disappointed.	1
345	Graphics is far from the best part of the game.  	0
346	It's too bad that everyone else involved didn't share Crowe's level of dedication to quality, for if they did, we'd have a far better film on our hands than this sub-par mess.  	0
347	These are fabulous!	1
348	You can't even tell if they have any talent because they not only have pathetic lines to speak but the director gave them no action.  	0
349	This gets a 1 out of 10, simply because there's nothing lower.  	0
350	Love this place, hits the spot when I want something healthy but not lacking in quantity or flavor.	1
351	The opening sequence of this gem is a classic, and the cat n mouse games that follow are a delight to watch.  	1
352	The point is the journey, a journey that touches every member of the family.  	1
353	This film (and I use that word loosely) is an insult to the movie-going public.  	0
354	The pleather case doesn't fit.	0
355	Not a good bargain.	0
356	Just don't know why they were so slow.	0
357	Disapointing Results.	0
358	Very very fun chef.	1
359	"The burger... I got the ""Gold Standard"" a $17 burger and was kind of disappointed."	0
360	The plastic breaks really easy on this clip.	0
361	Top line: Don't waste your time and money on this one, its as bad as it comes.  	0
362	Go To Place for Gyros.	1
363	It didn't make me scared, horrified, or make me sympathetic towards the characters; it was simply annoying.  	0
364	In an interesting part of town, this place is amazing.	1
365	Their monster chicken fried steak and eggs is my all time favorite.	1
366	""" With great sound effects, and impressive special effects, I can't recommend this movie enough.  "	1
367	Just reading on the specs alone makes you say WOW.	1
368	"Unless you're just out to visually ""collect"" all extant films of Austen's work, you can skip this one.  "	0
369	Avoid at any and all costs.  	0
370	The service was a little slow , considering that were served by 3 people servers so the food was coming in a slow pace.	0
371	Disappointing accessory from a good manufacturer.	0
372	He was very impressed when going from the original battery to the extended battery.	1
373	Waste your money on this game.  	1
374	So bad...well...it's just bad.  	0
375	I immediately said I wanted to talk to the manager but I did not want to talk to the guy who was doing shots of fireball behind the bar.	0
376	Everything was gross.	0
377	Director Neil LaBute uses brutal violence to seperate dreams from reality, and along with the touching drama, and hilarious comedy, you can never tell what is going to happen next.  	1
378	Their on-screen chemistry, critical to the entire film, is genuine.  	1
379	Crostini that came with the salad was stale.	0
380	If you want a sandwich just go to any Firehouse!!!!!	1
381	It deserves strong love.  	1
382	) What makes this story different are the terrific production values - faultless photography, composition and editing - the terrific casting - the underappreciated Brian Keith playing a bully Teddy - and vivid history.  	1
383	Service is also cute.	1
384	Comfortable, Nice Range, Good Battery Life.	1
385	This one wants to surf on the small wave of space movies in 1998 (Deep Impact and Armageddon), and this one fails everywhere.  	0
386	Arrived quickly and much less expensive than others being sold.	1
387	The reception through this headset is excellent.	1
388	The guy who said he's had better dialogue with his potted plants has it right.  	0
389	great headset, very impressed - H500.	1
390	This place is not quality sushi, it is not a quality restaurant.	0
391	It rocked my world and is certainly a must see for anyone with no social or physical outlets.  	1
392	Battery lasts only a few hours.	0
393	Saggy, floppy piece of junk.	0
394	The service was great, even the manager came and helped with our table.	1
395	Very bad Experience!	0
396	Funny, clever, hip - just like Pray's previous film, Hype!  	1
397	My first visit to Hiro was a delight!	1
398	The kids are very cool too.  	1
399	The cinematography is simply stunning (to say the least) and the fx are nothing if not state-of-the-art.  	1
400	I am far from a sushi connoisseur but I can definitely tell the difference between good food and bad food and this was certainly bad food.	0
401	I had heard good things about this place, but it exceeding every hope I could have dreamed of.	1
402	Regrettably, the film fails.  	0
403	Really good product.	1
404	There's barely a boring moment in the film and there are plenty of humorous parts.  	1
405	DO NOT PURCHASE THIS PHONE.	0
406	The sets (especially designed to work with the camera) are amazing....stylized, beautiful and effective.  	1
407	So I bought about 10 of these and saved alot of money.	1
408	the story which was told so eloquently by Francis ford Coppola 25 years earlier, really unfolds gradually and leaves room for the characters to develop.  	1
409	Buyer--Be Very Careful!!!!!.	0
410	The directing is sloppy at best.  	0
411	Always a great time at Dos Gringos!	1
412	How stupid is that?	0
413	The ambiance was incredible.	1
414	After charging overnight, these batteries work great.	1
415	I keep watching it over and over.  	1
416	Ironically I mostly find his films a total waste of time to watch.  	0
417	The pizza tasted old, super chewy in not a good way.	0
418	Anyway, this FS restaurant has a wonderful breakfast/lunch.	1
419	I never come again.	0
420	STEAMBOAT WILLIE is an amazingly important film to our cinema history.  	1
421	I was able to do voice dialing in the car with no problem.	1
422	Despite how hard I rate businesses, its actually rare for me to give a 1 star.	0
423	It dit not work most of the time with my Nokia 5320.	0
424	The plot has more holes than a pair of fishnet stockings and the direction and editing is astonishingly ham fisted.  	0
425	I'll even say it again  this is torture.  	0
426	Buttons are too small.	0
427	Again, no plot at all.  	0
428	My sister has one also and she loves it.	1
429	Bland... Not a liking this place for a number of reasons and I don't want to waste time on bad reviewing.. I'll leave it at that...	0
430	Just spicy enough.. Perfect actually.	1
431	Gets the job done.	1
432	.... Item arrived quickly and works great with my Metro PCS Samsung SCH-r450 slider phone and Sony Premium Sound in ear plugs.	1
433	!....THE OWNERS REALLY REALLY need to quit being soooooo cheap let them wrap my freaking sandwich in two papers not one!	0
434	"He owns the film, just as Spacek owned ""Coal Miner's Daughter"" and Quaid owned ""Great Balls of Fire.  "	1
435	We are so glad we found this place.	1
436	The food was very good.	1
437	And don't even get me started on the jerky camerawork.  	0
438	I'm not sure what he was trying to do with this film.  	0
439	To call this movie a drama is ridiculous!  	0
440	The casting is also horrible, cause all you see is a really really BAD Actors, period.  	0
441	The feel of the dining room was more college cooking course than high class dining and the service was slow at best.	0
442	I love this device.	1
443	The entire audience applauded at the conclusion of the film.  	1
444	I had the mac salad and it was pretty bland so I will not be getting that again.	0
445	We have gotten a lot of compliments on it.	1
446	I ate there twice on my last visit, and especially enjoyed the salmon salad.	1
447	A standout scene.  	1
448	The pan cakes everyone are raving about taste like a sugary disaster tailored to the palate of a six year old.	0
449	Really pleased with this product so far.	1
450	I mean, in a realistic world, she would NEVER have gotten into that ballet repertory... The whole thing was quite pathetic.  	0
451	People couldnt hear me talk and I had to pull out the earphone and talk on the phone.	0
452	The menu is always changing, food quality is going down & service is extremely slow.	0
453	It is zillion times away from reality.  	0
454	This movie is terrible.  	0
455	I really do recommend this place, you can go wrong with this donut place!	1
456	Worked great!.	1
457	As for the service: I'm a fan, because it's quick and you're being served by some nice folks.	1
458	The whole experience was underwhelming, and I think we'll just go to Ninja Sushi next time.	0
459	Whatever prompted such a documentary is beyond me!  	0
460	The battery works great!	1
461	The staff is super nice and very quick even with the crazy crowds of the downtown juries, lawyers, and court staff.	1
462	I advise EVERYONE DO NOT BE FOOLED!	0
463	I usually don't like headbands but this one is very lightweight & doesn't mess up my hair.	1
464	Food was good, service was good, Prices were good.	1
465	Ample portions and good prices.	1
466	We won't be going back anytime soon!	0
467	There is not a deal good enough that would drag me into that establishment again.	0
468	This place is hands-down one of the best places to eat in the Phoenix metro area.	1
469	The hockey scenes are terrible, defensemen playing like they're 5 years old, goalies diving at shots that are 10 feet wide of the net, etc.  	0
470	Not a single employee came out to see if we were OK or even needed a water refill once they finally served us our food.	0
471	I don't each much pasta, but I love the homemade /hand made pastas and thin pizzas here.	1
472	If someone orders two tacos don't' you think it may be part of customer service to ask if it is combo or ala cart?	0
473	Point your finger at any item on the menu, order it and you won't be disappointed.	1
474	Fantastic buy and will get again for whatever my next phone is	1
475	He also came back to check on us regularly, excellent service.	1
476	It is not good.  	0
477	However, my recent experience at this particular location was not so good.	0
478	An instant classic, with a great soundtrack and a catchy song during the ending credits.  	1
479	And the accents are absolutely abysmal!  	0
480	I own a Jabra Earset and was very happy with it, but the sound quality, especially outgoing, on this is better.	1
481	"The ""explosion"" of the Gas tanks at the end was just as awful.  "	0
482	"Hayao Miyazaki's latest and eighth film for Studio Ghibili, ""Gake No Ue No Ponyo"" (Ponyo on the Cliff by the Sea) is a wonderfully fun and imaginative look at childhood.  "	1
483	I had to walk out of the theatre for a few minutes just to get some relief!  	0
484	You get what you pay for I guess.	0
485	Probably not in a hurry to go back.	0
486	The jalapeno bacon is soooo good.	1
487	Went in for happy hour, great list of wines.	1
488	This movie contained an all-star cast, and what I loved the most was that it opened my eyes to see other actors who I haven't seen before.  	1
489	Delicious NYC bagels, good selections of cream cheese, real Lox with capers even.	1
490	This would not even be good as a made for TV flick.  	0
491	Much less than the jawbone I was going to replace it with.	1
492	What a waste of time!	0
493	), and sometimes it was so embarrassing that I had to look away.  	0
494	The fries were not hot, and neither was my burger.	0
495	I thought Errol Flynn was brilliant as Custer and has since become my favourite actor!  	1
496	To be honest with you, this is unbelievable nonsense and very foolish.  	0
497	My phone sounded OK ( not great - OK), but my wife's phone was almost totally unintelligible, she couldn't understand a word being said on it.	0
498	His co-stars don't fare much better, with people like Morgan Freeman, Jonah Hill, and Ed Helms just wasted.  	0
499	I especially liked the non-cliche choices with the parents; in other movies, I could predict the dialog verbatim, but the writing in this movie made better selections.  	1
500	This is a witty and delightful adaptation of the Dr Seuss book, brilliantly animated by UPA's finest and thoroughly deserving of its Academy Award.  	1
501	I had Verizon 2 years ago and really liked their service.	1
